thing,ts,prop_brhum,prop_lrlight,prop_offlight,prop_lrtemp,prop_offhum,prop_offtemp,prop_brlight,prop_brtemp,prop_lrhum,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_m2x_deviceid
homehvac,1.419008790202E9,42.0,47.299999,123.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007714741E9,42.0,45.799999,103.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419005258245E9,42.0,60.099998,116.0,75.599998,42.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007344739E9,42.0,50.299999,116.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008263277E9,42.0,26.9,124.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007592235E9,42.0,43.799999,113.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007827806E9,42.0,36.799999,108.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007715745E9,42.0,45.799999,110.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008441799E9,42.0,35.599998,109.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008367755E9,42.0,25.4,64.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007228284E9,42.0,50.299999,116.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41900831128E9,42.0,41.299999,98.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419009569781E9,42.0,41.299999,128.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008311284E9,42.0,41.299999,98.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007593239E9,42.0,43.799999,103.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419005067742E9,42.0,60.099998,116.0,75.599998,42.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007768243E9,42.0,45.799999,119.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008357764E9,42.0,25.4,98.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008128282E9,42.0,42.799999,122.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419005558354E9,42.0,55.700001,116.0,75.599998,42.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007837321E9,42.0,41.299999,108.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008427793E9,42.0,41.299999,109.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007139982E9,42.0,50.299999,116.0,75.599998,42.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008419787E9,42.0,41.299999,64.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008187286E9,42.0,26.9,122.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007827806E9,42.0,36.799999,108.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419009090739E9,42.0,43.799999,128.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007893285E9,42.0,45.799999,122.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41900752774E9,42.0,39.799999,113.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41900833676E9,42.0,30.700001,98.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419006508242E9,42.0,55.700001,116.0,75.599998,43.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008289781E9,42.0,30.700001,124.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008548045E9,42.0,42.799999,123.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008304297E9,42.0,41.299999,124.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419006812282E9,42.0,51.799999,116.0,75.599998,42.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008478877E9,42.0,42.799999,109.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41900909074E9,42.0,43.799999,128.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007846344E9,42.0,45.799999,108.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007694262E9,42.0,37.900002,103.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008188286E9,42.0,26.9,114.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419009208242E9,42.0,43.799999,128.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007768243E9,42.0,45.799999,119.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419009037598E9,42.0,31.1,96.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008500744E9,42.0,42.799999,119.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007825821E9,42.0,36.799999,119.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419005848236E9,42.0,55.700001,116.0,75.599998,42.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008137285E9,42.0,47.299999,122.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008398803E9,42.0,36.799999,64.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007524738E9,42.0,39.799999,120.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419009514781E9,42.0,39.299999,128.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008009786E9,42.0,42.799999,122.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007468239E9,42.0,50.299999,120.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008010788E9,42.0,42.799999,122.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007682238E9,42.0,31.9,103.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419007322238E9,42.0,39.0,116.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419006659738E9,42.0,49.700001,116.0,75.599998,42.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008500739E9,42.0,42.799999,119.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41900906724E9,42.0,43.799999,96.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419006634796E9,42.0,55.700001,116.0,75.599998,42.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419005195784E9,42.0,60.099998,116.0,75.599998,43.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419006088559E9,42.0,55.700001,116.0,75.599998,42.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419009507784E9,42.0,43.799999,128.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419005907736E9,42.0,55.700001,116.0,75.599998,43.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008608286E9,42.0,42.799999,123.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419008548045E9,42.0,42.799999,123.0,75.599998,43.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419009037551E9,42.0,31.1,127.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41900884824E9,42.0,47.299999,127.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419005487744E9,42.0,55.700001,116.0,75.599998,43.0,72.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.419009270739E9,42.0,43.799999,128.0,75.599998,42.0,73.199997,0.0,74.0,50.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420762484262E9,43.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420760507518E9,43.0,1.1,3.0,76.0,42.0,74.300003,9.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420763385008E9,44.0,0.8,3.0,76.0,42.0,74.300003,9.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420761404508E9,43.0,0.4,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420760387519E9,43.0,1.1,3.0,76.0,42.0,74.300003,9.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420760744045E9,43.0,0.4,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420762004029E9,43.0,0.4,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420761944661E9,43.0,0.4,3.0,76.0,42.0,74.300003,9.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420760687045E9,44.0,0.4,3.0,76.0,42.0,74.300003,9.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420763385008E9,44.0,0.8,3.0,76.0,42.0,74.300003,9.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420762209554E9,43.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420762247041E9,44.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420764344006E9,44.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420763807203E9,43.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420760744045E9,43.0,0.4,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420760687045E9,44.0,0.4,3.0,76.0,42.0,74.300003,9.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420764284521E9,43.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420760447521E9,43.0,1.1,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420764617026E9,44.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420762843898E9,44.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420760620063E9,43.0,0.4,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420761284506E9,43.0,0.4,3.0,76.0,42.0,74.300003,9.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420763864526E9,44.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420763324517E9,43.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420760564521E9,43.0,1.1,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.420763444008E9,44.0,0.8,3.0,76.0,42.0,74.300003,0.0,72.800003,49.200001,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678708382E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416787435819E9,43.0,1.9,3.0,75.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788266822E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788266818E9,42.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788626819E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678700682E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416785683818E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788145814E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416787483815E9,43.0,1.9,3.0,75.099998,39.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416785566821E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416787426817E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416787546816E9,43.0,1.9,3.0,75.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788563819E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788143813E9,43.0,1.9,3.0,75.099998,39.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788206817E9,42.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678550382E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788506817E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416785746821E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788323819E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788026814E9,43.0,1.9,3.0,75.099998,39.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678736382E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678688682E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678592682E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416788086815E9,43.0,1.9,3.0,75.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416786763819E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678718382E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416787246819E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678538382E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416786354821E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416786583818E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678580382E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,48.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416786646819E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41678424682E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,49.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416785446822E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416784123821E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,49.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416784505819E9,43.0,1.9,3.0,74.099998,40.0,72.5,9.0,70.699997,48.0,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.416786946817E9,43.0,1.9,3.0,74.099998,39.0,72.5,9.0,70.699997,49.099998,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418015844318E9,41.0,0.4,6.0,74.300003,38.0,72.199997,4.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418014647298E9,40.0,0.4,6.0,74.300003,38.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418014767268E9,41.0,0.4,6.0,74.300003,37.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418014467293E9,41.0,0.4,6.0,74.300003,37.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418014524316E9,41.0,0.4,6.0,74.300003,38.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418015787267E9,41.0,0.4,6.0,74.300003,38.0,72.199997,0.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418014467262E9,41.0,0.4,6.0,74.300003,38.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418016494839E9,41.0,0.4,6.0,74.300003,38.0,72.199997,4.0,71.400002,45.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418014707261E9,41.0,0.4,6.0,74.300003,38.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418013129268E9,41.0,0.4,6.0,74.300003,38.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.41801482727E9,41.0,0.4,6.0,74.300003,38.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418014284296E9,41.0,0.4,6.0,74.300003,37.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
homehvac,1.418014347294E9,40.0,0.4,6.0,74.300003,38.0,72.199997,5.0,71.400002,44.5,null,null,null,null,null,null,null,null,null,null,null,null
